["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete'", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('based-on-novel', 'based-on-novel', 'based-on-novel', 'based-on-novel', 'independent-film')", "mi.info IN ('English', 'USA', 'Color', 'Comedy', 'English')", "n.gender = 'm'", "t.production_year > 1995"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete+verified'", "ci.note IN ('(executive producer)', '(producer)', '(producer)', '(producer)', '(producer)')", "it.info = 'countries'", "it.info = 'top 250 rank'", "k.keyword IN ('police', 'violence', 'death', 'violence', 'surrealism')", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "n.gender = 'm'", "t.production_year > 1971"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(voice)', '(voice)', '(written by)', '(written by)', '(production assistant)')", "it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "mi.info IN ('RAT:1.33 : 1', 'UK', 'Comedy', 'Comedy', 'Comedy')", "n.gender = 'f'", "t.production_year > 1974"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(executive producer)', '(producer)', '(executive producer)', '(executive producer)', '(producer)')", "it.info = 'countries'", "it.info = 'top 250 rank'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "mi.info IN ('RAT:1.33 : 1', 'Comedy', 'Comedy', 'UK', 'RAT:1.33 : 1')", "n.gender = 'f'", "t.production_year > 1996"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(producer)', '(uncredited)', '(executive producer)', '(producer)', '(voice)')", "it.info = 'genres'", "it.info = 'top 250 rank'", "k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'murder', 'murder')", "mi.info IN ('CLV', 'Australia:M', 'UK', 'CLV', 'Action')", "n.gender = 'f'", "t.production_year > 2009"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete'", "ci.note IN ('(writer)', '(executive producer)', '(uncredited)', '(writer)', '(uncredited)')", "it.info = 'genres'", "it.info = 'votes distribution'", "k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'hardcore', 'hardcore')", "mi.info IN ('Australia:M', 'NTSC', 'Action', 'USA:Approved', 'UK')", "n.gender = 'f'", "t.production_year > 1966"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete'", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(voice)', '(voice)')", "it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "n.gender = 'm'", "t.production_year > 2009"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete'", "ci.note IN ('(production assistant)', '(production assistant)', '(written by)', '(written by)', '(production assistant)')", "it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'murder', 'murder')", "mi.info IN ('UK', 'UK', 'Comedy', 'PCS:Spherical', 'PCS:Spherical')", "n.gender = 'm'", "t.production_year > 1986"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)')", "it.info = 'genres'", "it.info = 'top 250 rank'", "k.keyword IN ('father-son-relationship', 'father-son-relationship', 'bare-chested-male', 'anal-sex', 'father-daughter-relationship')", "mi.info IN ('Drama', 'Mono', 'Mono', 'Comedy', 'Mono')", "n.gender = 'm'", "t.production_year > 2003"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'hardcore', 'hardcore')", "mi.info IN ('Color', 'Drama', 'Short', 'English', 'Drama')", "n.gender = 'm'", "t.production_year > 1971"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(archive footage)', '(story)', '(story)', '(story)', '(production assistant)')", "it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('silver-knife', 'intestines', 'sitting-on-floor', 'womens''-art', 'beauty-consultant')", "mi.info IN ('USA', 'USA', 'Color', 'USA', 'USA')", "n.gender = 'm'", "t.production_year > 2008"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete'", "ci.note IN ('(producer)', '(creator)', '(producer)', '(producer)', '(producer)')", "it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'hardcore', 'hardcore')", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "n.gender = 'f'", "t.production_year > 1978"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('murder', 'female-nudity', 'murder', 'murder', 'murder')", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "n.gender = 'm'", "t.production_year > 1998"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(writer)', '(writer)', '(writer)', '(writer)', '(writer)')", "it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "mi.info IN ('USA', 'PFM:35 mm', 'Comedy', 'USA', 'Color')", "n.gender = 'm'", "t.production_year > 1955"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete'", "ci.note IN ('(producer)', '(production assistant)', '(producer)', '(producer)', '(executive producer)')", "it.info = 'genres'", "it.info = 'votes distribution'", "k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'independent-film', 'independent-film')", "mi.info IN ('Documentary', 'Stereo', 'Documentary', 'Documentary', 'RAT:1.33 : 1')", "n.gender = 'f'", "t.production_year > 1909"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(story)', '(co-producer)', '(associate producer)', '(associate producer)', '(credit only)')", "it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('father-daughter-relationship', 'one-word-title', 'friendship', 'surrealism', 'violence')", "mi.info IN ('English', 'Comedy', 'Color', 'Comedy', 'USA')", "n.gender = 'f'", "t.production_year > 2003"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'female-nudity', 'murder')", "mi.info IN ('Color', 'Color', 'USA', 'Color', 'Short')", "n.gender = 'm'", "t.production_year > 1974"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(voice)', '(voice)', '(voice)', '(voice)', '(voice)')", "it.info = 'genres'", "it.info = 'top 250 rank'", "k.keyword IN ('based-on-play', 'dog', 'father-daughter-relationship', 'bare-breasts', 'bare-breasts')", "mi.info IN ('Color', 'PFM:35 mm', 'English', 'PFM:35 mm', 'Drama')", "n.gender = 'm'", "t.production_year > 1953"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "it.info = 'genres'", "it.info = 'votes distribution'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "mi.info IN ('Comedy', 'Comedy', 'Comedy', 'Comedy', 'RAT:1.33 : 1')", "n.gender = 'f'", "t.production_year > 1995"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete+verified'", "ci.note IN ('(uncredited)', '(uncredited)', '(producer)', '(producer)', '(producer)')", "it.info = 'genres'", "it.info = 'votes distribution'", "k.keyword IN ('seeing-images-after-a-bang-on-the-head', 'toxic-substance', 'heart-condition', 'james-madison', 'spanish-civil-guard')", "mi.info IN ('Color', 'RAT:1.33 : 1', 'Color', 'Romance', 'English')", "n.gender = 'f'", "t.production_year > 1973"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(executive producer)', '(writer)', '(executive producer)', '(executive producer)', '(writer)')", "it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "mi.info IN ('English', 'USA', 'Color', 'Color', 'Color')", "n.gender = 'm'", "t.production_year > 1992"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(executive producer)', '(uncredited)', '(executive producer)', '(associate producer)', '(voice)')", "it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "mi.info IN ('UK', 'RAT:1.33 : 1', 'UK', 'RAT:1.33 : 1', 'UK')", "n.gender = 'm'", "t.production_year > 2004"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete+verified'", "ci.note IN ('(co-producer)', '(production assistant)', '(executive producer)', '(executive producer)', '(producer)')", "it.info = 'countries'", "it.info = 'top 250 rank'", "k.keyword IN ('based-on-novel', 'independent-film', 'independent-film', 'based-on-novel', 'independent-film')", "mi.info IN ('Documentary', 'UK', 'UK', 'UK', 'UK')", "n.gender = 'm'", "t.production_year > 2000"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "mi.info IN ('USA', 'English', 'Short', 'Color', 'Color')", "n.gender = 'm'", "t.production_year > 1974"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(uncredited)', '(producer)', '(voice)', '(executive producer)', '(uncredited)')", "it.info = 'genres'", "it.info = 'votes distribution'", "k.keyword IN ('murder', 'female-nudity', 'female-nudity', 'female-nudity', 'female-nudity')", "mi.info IN ('Mono', 'Drama', 'Drama', 'Comedy', 'Drama')", "n.gender = 'f'", "t.production_year > 2006"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(director of photography)', '(director of photography)', '(script supervisor)', '(production coordinator)', '(director of photography)')", "it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('surrealism', 'father-son-relationship', 'bare-chested-male', 'based-on-play', 'death')", "mi.info IN ('Color', 'PFM:35 mm', 'UK', 'RAT:1.33 : 1', 'PFM:35 mm')", "n.gender = 'f'", "t.production_year > 1990"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete+verified'", "ci.note IN ('(producer)', '(producer)', '(producer)', '(producer)', '(producer)')", "it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "mi.info IN ('Color', 'English', 'Color', 'English', 'Short')", "n.gender = 'm'", "t.production_year > 1999"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(producer)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('hospital-worker', 'card-table', 'meat-eating-plant', 'camera-shot-from-inside-refrigerator', 'havana-cigar')", "mi.info IN ('Color', 'Color', 'Drama', 'Short', 'Drama')", "n.gender = 'm'", "t.production_year > 1994"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('hormone', 'st.-patrick''s-day', 'kicked-into-water', 'flying-dagger', 'floating-table')", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "n.gender = 'm'", "t.production_year > 1999"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete+verified'", "ci.note IN ('(writer)', '(production assistant)', '(voice)', '(production assistant)', '(written by)')", "it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('pedestal', 'megabrain', 'maxed-out', 'reference-to-frank-thomas', 'lance')", "mi.info IN ('Comedy', 'RAT:1.33 : 1', 'Short', 'PCS:Spherical', 'English')", "n.gender = 'm'", "t.production_year > 1984"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(voice)', '(executive producer)', '(producer)', '(uncredited)', '(producer)')", "it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('reference-to-crusades', 'reference-to-school-for-scandal', 'crime-story', 'motorboat', 'prig')", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "n.gender = 'm'", "t.production_year > 1994"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(credit only)', '(executive producer)', '(writer)', '(production assistant)', '(story)')", "it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "mi.info IN ('OFM:35 mm', 'Drama', 'Color', 'USA', 'English')", "n.gender = 'f'", "t.production_year > 1966"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete'", "ci.note IN ('(supervising producer)', '(supervising producer)', '(production coordinator)', '(producer)', '(archive footage)')", "it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "mi.info IN ('Stereo', 'Short', 'Stereo', 'Documentary', 'UK')", "n.gender = 'f'", "t.production_year > 1975"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(producer)', '(stand-in: De Ray Davis)', '(director of photography)', '(executive producer)', '(producer)')", "it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('friendship', 'sequel', 'surrealism', 'bare-chested-male', 'police')", "mi.info IN ('English', 'Short', 'Color', 'English', 'USA')", "n.gender = 'm'", "t.production_year > 1990"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete+verified'", "ci.note IN ('(production assistant)', '(production assistant)', '(production assistant)', '(production assistant)', '(executive producer)')", "it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('based-on-novel', 'independent-film', 'independent-film', 'independent-film', 'independent-film')", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "n.gender = 'm'", "t.production_year > 1934"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(producer)', '(co-executive producer)', '(executive producer)', '(producer)', '(archive footage)')", "it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('number-in-title', 'male-nudity', 'violence', 'dog', 'one-word-title')", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "n.gender = 'm'", "t.production_year > 2000"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete'", "ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(producer)', '(producer)')", "it.info = 'genres'", "it.info = 'votes distribution'", "k.keyword IN ('death', 'friendship', 'anal-sex', 'dog', 'one-word-title')", "mi.info IN ('Drama', 'OFM:35 mm', 'OFM:35 mm', 'Drama', 'Drama')", "n.gender = 'm'", "t.production_year > 1963"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(producer)', '(producer)', '(uncredited)', '(uncredited)', '(producer)')", "it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'hardcore', 'hardcore')", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "n.gender = 'm'", "t.production_year > 1971"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(production assistant) (2000-2002)', '(executive producer)', '(sword maker) (uncredited)', '(set medic: second unit) (as Borislava Mankovska)', '(Aeneas)')", "it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "mi.info IN ('-', 'OFM:35 mm', 'OFM:35 mm', 'Drama', 'OFM:35 mm')", "n.gender = 'f'", "t.production_year > 2002"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete'", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "it.info = 'genres'", "it.info = 'top 250 rank'", "k.keyword IN ('based-on-play', 'revenge', 'tv-mini-series', 'surrealism', 'nudity')", "mi.info IN ('Comedy', 'Mono', 'Drama', 'Mono', 'Mono')", "n.gender = 'f'", "t.production_year > 2007"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "it.info = 'countries'", "it.info = 'top 250 rank'", "k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'female-nudity', 'female-nudity')", "mi.info IN ('Color', 'English', 'Animation', 'USA', 'English')", "n.gender = 'f'", "t.production_year > 1955"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(writer)', '(writer)', '(voice: English version)', '(writer)', '(executive producer)')", "it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('murder', 'female-nudity', 'murder', 'murder', 'female-nudity')", "mi.info IN ('UK', 'Short', 'Stereo', 'RAT:1.33 : 1', 'RAT:1.33 : 1')", "n.gender = 'f'", "t.production_year > 1964"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('female-nudity', 'female-nudity', 'female-nudity', 'female-nudity', 'murder')", "mi.info IN ('Comedy', 'UK', 'UK', 'Comedy', 'PCS:Spherical')", "n.gender = 'f'", "t.production_year > 2009"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(producer)', '(producer)', '(producer)', '(producer)', '(producer)')", "it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('based-on-novel', 'independent-film', 'based-on-novel', 'based-on-novel', 'based-on-novel')", "mi.info IN ('English', 'USA', 'USA', 'USA', 'USA')", "n.gender = 'f'", "t.production_year > 1991"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)')", "it.info = 'genres'", "it.info = 'votes distribution'", "k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'based-on-novel', 'independent-film')", "mi.info IN ('Comedy', 'Black and White', 'Comedy', 'PCS:Spherical', 'Black and White')", "n.gender = 'f'", "t.production_year > 1967"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete+verified'", "ci.note IN ('(producer)', '(producer)', '(producer)', '(producer)', '(producer)')", "it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('independent-film', 'independent-film', 'based-on-novel', 'based-on-novel', 'based-on-novel')", "mi.info IN ('USA', 'Color', 'Color', 'Color', 'Color')", "n.gender = 'm'", "t.production_year > 2007"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete'", "ci.note IN ('(producer)', '(producer)', '(creator)', '(producer)', '(co-executive producer)')", "it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('based-on-novel', 'based-on-novel', 'independent-film', 'independent-film', 'independent-film')", "mi.info IN ('USA', 'Color', 'Color', 'Color', 'Color')", "n.gender = 'm'", "t.production_year > 2011"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(executive producer)', '(executive producer)', '(producer)', '(executive producer)', '(production assistant)')", "it.info = 'countries'", "it.info = 'top 250 rank'", "k.keyword IN ('father-daughter-relationship', 'tv-mini-series', 'anal-sex', 'nudity', 'nudity')", "mi.info IN ('UK', 'Short', 'Short', 'RAT:1.33 : 1', 'Documentary')", "n.gender = 'f'", "t.production_year > 1980"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(producer)', '(written by)', '(creator)', '(archive footage)', '(archive footage)')", "it.info = 'countries'", "it.info = 'votes distribution'", "k.keyword IN ('independent-film', 'based-on-novel', 'independent-film', 'based-on-novel', 'independent-film')", "mi.info IN ('OFM:35 mm', 'OFM:35 mm', 'USA', 'OFM:35 mm', 'PFM:35 mm')", "n.gender = 'f'", "t.production_year > 2003"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(executive producer)', '(producer)', '(executive producer)', '(producer)', '(executive producer)')", "it.info = 'countries'", "it.info = 'top 250 rank'", "k.keyword IN ('independent-film', 'based-on-novel', 'based-on-novel', 'independent-film', 'independent-film')", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "n.gender = 'm'", "t.production_year > 1976"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(producer)', '(producer)', '(producer)', '(written by)', '(producer)')", "it.info = 'genres'", "it.info = 'bottom 10 rank'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "mi.info IN ('PFM:35 mm', 'Drama', 'Drama', 'OFM:35 mm', 'OFM:35 mm')", "n.gender = 'm'", "t.production_year > 1966"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete+verified'", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "mi.info IN ('UK', 'UK', 'RAT:1.33 : 1', 'Comedy', 'Comedy')", "n.gender = 'f'", "t.production_year > 1943"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete+verified'", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "it.info = 'countries'", "it.info = 'top 250 rank'", "k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'female-nudity', 'murder')", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "n.gender = 'm'", "t.production_year > 1938"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete'", "ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)', '(producer)')", "it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('sex', 'sex', 'sex', 'sex', 'sex')", "mi.info IN ('RAT:1.33 : 1', 'UK', 'UK', 'Comedy', 'UK')", "n.gender = 'm'", "t.production_year > 1920"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete+verified'", "ci.note IN ('(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)', '(uncredited)')", "it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title', 'character-name-in-title')", "mi.info IN ('Documentary', 'Comedy', 'Documentary', 'Comedy', 'UK')", "n.gender = 'f'", "t.production_year > 1892"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete'", "ci.note IN ('(credit only)', '(production assistant)', '(co-producer)', '(executive producer)', '(archive footage)')", "it.info = 'genres'", "it.info = 'top 250 rank'", "k.keyword IN ('male-nudity', 'dog', 'husband-wife-relationship', 'bare-chested-male', 'blood')", "mi.info IN ('Drama', 'Drama', 'RAT:1.33 : 1', 'OFM:35 mm', 'Black and White')", "n.gender = 'm'", "t.production_year > 1954"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(producer)', '(producer)', '(producer)', '(producer)', '(executive producer)')", "it.info = 'genres'", "it.info = 'rating'", "k.keyword IN ('sequel', 'bare-breasts', 'dog', 'anal-sex', 'love')", "mi.info IN ('Romance', 'RAT:1.37 : 1', 'Romance', 'Romance', 'Romance')", "n.gender = 'f'", "t.production_year > 1999"],
["cct.kind IN ('crew', 'crew', 'crew', 'crew', 'crew')", "cct.kind = 'complete'", "ci.note IN ('(written by)', '(production assistant)', '(voice)', '(written by)', '(production assistant)')", "it.info = 'countries'", "it.info = 'rating'", "k.keyword IN ('hardcore', 'hardcore', 'hardcore', 'hardcore', 'hardcore')", "mi.info IN ('USA', 'USA', 'USA', 'USA', 'USA')", "n.gender = 'm'", "t.production_year > 2003"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)', '(executive producer)')", "it.info = 'countries'", "it.info = 'votes'", "k.keyword IN ('female-nudity', 'female-nudity', 'murder', 'murder', 'female-nudity')", "mi.info IN ('USA', 'USA', 'OFM:35 mm', 'Comedy', 'English')", "n.gender = 'f'", "t.production_year > 2009"],
["cct.kind IN ('cast', 'cast', 'cast', 'cast', 'cast')", "cct.kind = 'complete'", "ci.note IN ('(production assistant)', '(production assistant)', '(executive producer)', '(producer)', '(production assistant)')", "it.info = 'genres'", "it.info = 'votes'", "k.keyword IN ('murder', 'murder', 'murder', 'female-nudity', 'female-nudity')", "mi.info IN ('Color', 'USA', 'Short', 'Color', 'USA')", "n.gender = 'm'", "t.production_year > 1930"],
